datePub,doctype,desc,view,key
25 Nov 2024,Drawing,Rear & side elevations,/online-applications/files/AD8EA5CAAF26BEA3DAC2F15FF53DB4C7/pdf/24_3804_PN1-REAR___SIDE_ELEVATIONS-1093488.pdf,_GRNW_DCAPR_122389
,,,,
02 Jan 2025,Document,Affordable housing spreadsheet,/online-applications/files/44E5EF143C8F8E93294036566E966986/24_3333_I106-AFFORDABLE_HOUSING_SPREADSHEET-1103714.xlsx,_GRNW_DCAPR_121918
25 Nov 2024,Drawing,Front & side elevations,/online-applications/files/0AFC75221FFA850AEEF7D08E25E0CC53/pdf/24_3804_PN1-FRONT___SIDE_ELEVATIONS-1093489.pdf,_GRNW_DCAPR_122389
25 Nov 2024,Drawing,First floor plans,/online-applications/files/9C1EA850F50C314DC0E7DBBCC414787D/pdf/24_3804_PN1-FIRST_FLOOR_PLANS-1093490.pdf,_GRNW_DCAPR_122389
25 Nov 2024,Drawing,Sections,/online-applications/files/C75DBB7D6532FDEFB04068CA0E3EF051/pdf/24_3804_PN1-SECTIONS-1093496.pdf,_GRNW_DCAPR_122389
02 Jan 2025,Document,Affordable housing marketing plan - all blocks,/online-applications/files/4968F8397010E77E5724E3CFEDA5CC32/pdf/24_3333_I106-AFFORDABLE_HOUSING_MARKETING_PLAN_-_ALL_BLOCKS-1103715.pdf,_GRNW_DCAPR_121918
02 Jan 2025,Decision Notice,Decision notice,/online-applications/files/E5553C6D39BA83A4CD78D7261CE28BDE/pdf/24_3333_I106-Decision_Notice-1103771.pdf,_GRNW_DCAPR_121918
25 Nov 2024,Application Form,Application form redacted,/online-applications/files/0F2AC66A76406A61EBC9B71C96E9EA64/pdf/24_3804_PN1-APPLICATION_FORM_REDACTED-1093497.pdf,_GRNW_DCAPR_122389
25 Nov 2024,Correspondence,Correspondance,/online-applications/files/DB91D0EBE1C22A3E7AD32E95C37BAA85/pdf/24_3804_PN1-CORRESPONDANCE-1093796.pdf,_GRNW_DCAPR_122389
02 Jan 2025,Report,Officers delegated report,/online-applications/files/CD5B4F8DE6321926F6326C831E088234/pdf/24_3333_I106-Officers_Delegated_Report-1103772.pdf,_GRNW_DCAPR_121918
21 Oct 2024,Superseded,Affordable housing marketing plan v2,/online-applications/files/70362721110E65DB1A140DB63C4EAB48/pdf/24_3333_I106-AFFORDABLE_HOUSING_MARKETING_PLAN_V2-1084228.pdf,_GRNW_DCAPR_121918
17 Oct 2024,Correspondence,Acknowledgement letter,/online-applications/files/393B93ECD465D63ABCBEB24D9A2F88A8/pdf/24_3333_I106-Acknowledgement_letter-1083465.pdf,_GRNW_DCAPR_121918
16 Oct 2024,Superseded,Covering letter,/online-applications/files/48F8E2A7D7F1A708AFFFF67C010020D6/pdf/24_3333_I106-COVERING_LETTER-1082786.pdf,_GRNW_DCAPR_121918
,,,,
02 Jan 2025,Decision Notice,Decision notice,/online-applications/files/84D6571858B63798AB140A15E4F42D88/pdf/23_1183_F-DECISION_NOTICE-1103725.pdf,_GRNW_DCAPR_115639
02 Jan 2025,Report,Reports,/online-applications/files/113B8D7766DF46A018964FEF280C5B08/pdf/23_1183_F-REPORTS-1103726.pdf,_GRNW_DCAPR_115639
22 May 2024,Document,Transport techncial note,/online-applications/files/ADD821D07A907BDED0B5F4B010885570/pdf/23_1183_F-TRANSPORT_TECHNCIAL_NOTE-1036630.pdf,_GRNW_DCAPR_115639
02 May 2023,Correspondence,Correspondance,/online-applications/files/EB1CBFC748A9B96E7B8DF3C664186D5F/pdf/23_1183_F-CORRESPONDANCE-925518.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Document,Planning statement,/online-applications/files/50E34CD6DEC356A283520505C51EFA61/pdf/23_1183_F-PLANNING_STATEMENT-917900.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Drawing,Proposed plan daytime,/online-applications/files/0708098A6C8D8478F142BCA994A83EE4/pdf/23_1183_F-PROPOSED_PLAN_DAYTIME-917901.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Drawing,Proposed elevations,/online-applications/files/3DA13219CA313F0C4B24B4B091BAA3B7/pdf/23_1183_F-PROPOSED_ELEVATIONS-917902.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Drawing,Existing sections and elevations,/online-applications/files/C109403D59AAE5A443450F6194B90F14/pdf/23_1183_F-EXISTING_SECTIONS_AND_ELEVATIONS-917903.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Drawing,Existing plan - level ground,/online-applications/files/BB9A98495C5303B848563FD9FEBFB2E2/pdf/23_1183_F-EXISTING_PLAN_-_LEVEL_GROUND-917904.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Drawing,Existing elevations,/online-applications/files/22EAD37B61F2680FA2D1B85D12090B28/pdf/23_1183_F-EXISTING_ELEVATIONS-917905.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Drawing,Site location plan,/online-applications/files/08B367E44881BE25EA80A3E8E5355B6C/pdf/23_1183_F-SITE_LOCATION_PLAN-917906.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Drawing,Proposed sections and elevations,/online-applications/files/B9A6CFCE919B50A6D41D3CDBF7C51AF6/pdf/23_1183_F-PROPOSED_SECTIONS_AND_ELEVATIONS-917907.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Drawing,Proposed plan nightime,/online-applications/files/06C6189A18721A44B2C6A68CD9177CF1/pdf/23_1183_F-PROPOSED_PLAN_NIGHTIME-917908.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Document,Noise impact assessment,/online-applications/files/D5123F8BB26626CA780DCF76746DC88D/pdf/23_1183_F-NOISE_IMPACT_ASSESSMENT-917909.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Document,Flood risk assessment and drainage strategy,/online-applications/files/847FCEF2A99F9111A3AAC58CBC089A67/pdf/23_1183_F-FLOOD_RISK_ASSESSMENT_AND_DRAINAGE_STRATEGY-917910.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Document,Site management plan,/online-applications/files/0FCDE06271F40258DF4EA3D37704EF1D/pdf/23_1183_F-SITE_MANAGEMENT_PLAN-917913.pdf,_GRNW_DCAPR_115639
05 Apr 2023,Application Form,Application form redacted,/online-applications/files/FF3195CCD14BDA474565FF47E63809F0/pdf/23_1183_F-APPLICATION_FORM_REDACTED-917915.pdf,_GRNW_DCAPR_115639
